Elecció;Any;Districte;Secció;CUSEC;NUM_ELECTORS;NUM_VOTANTS;VOTS_BLANCS;VOTS_NULS;VOTS_CANDIDATURES;Participació;PSC;% PSC;CiU / Junts;% CiU / Junts;ERC;% ERC;PP;% PP;ICV / Comuns;% ICV / Comuns;Cs;% Cs;CUP;% CUP;PxC;% PxC;En Blanco;% En Blanco;PRIMARIES;% PRIMARIES;TxT;% TxT;VOX;% VOX;Podem;% Podem;PACMA;% PACMA;Altres;% Altres
Municipals;2023;5;2;0827905002;1092;579;;;577;53,02%;158;27,38%;5;0,87%;22;3,81%;56;9,71%;23;3,99%;4;0,69%;12;2,08%;;;;;;;193;33,45%;86;14,90%;;;9;1,56%;9;0.0156
Municipals;2023;5;3;0827905003;1516;806;;;792;53,17%;125;15,78%;54;6,82%;71;8,96%;43;5,43%;49;6,19%;17;2,15%;41;5,18%;;;;;;;310;39,14%;48;6,06%;;;9;1,14%;25;0.0316
Municipals;2023;5;4;0827905004;1268;708;;;699;55,84%;132;18,88%;59;8,44%;69;9,87%;32;4,58%;27;3,86%;17;2,43%;45;6,44%;;;;;;;248;35,48%;42;6,01%;;;7;1,00%;21;0.0300
Municipals;2023;5;5;0827905005;763;409;;;406;53,60%;79;19,46%;33;8,13%;50;12,32%;15;3,69%;29;7,14%;3;0,74%;27;6,65%;;;;;;;133;32,76%;20;4,93%;;;3;0,74%;14;0.0345
Municipals;2023;5;6;0827905006;1560;859;;;854;55,06%;129;15,11%;86;10,07%;84;9,84%;48;5,62%;52;6,09%;18;2,11%;33;3,86%;;;;;;;307;35,95%;65;7,61%;;;14;1,64%;18;0.0211
Municipals;2023;5;7;0827905007;882;524;;;521;59,41%;81;15,55%;61;11,71%;60;11,52%;26;4,99%;22;4,22%;9;1,73%;44;8,45%;;;;;;;176;33,78%;24;4,61%;;;3;0,58%;15;0.0288
Municipals;2023;5;8;0827905008;1447;818;;;811;56,53%;143;17,63%;103;12,70%;79;9,74%;49;6,04%;32;3,95%;13;1,60%;36;4,44%;;;;;;;291;35,88%;40;4,93%;;;9;1,11%;16;0.0197
Municipals;2023;5;9;0827905009;1347;767;;;760;56,94%;199;26,18%;43;5,66%;58;7,63%;65;8,55%;35;4,61%;17;2,24%;32;4,21%;;;;;;;229;30,13%;59;7,76%;;;6;0,79%;17;0.0224
Municipals;2023;5;10;0827905010;971;474;;;472;48,82%;154;32,63%;13;2,75%;11;2,33%;40;8,47%;24;5,08%;9;1,91%;7;1,48%;;;;;;;135;28,60%;46;9,75%;;;12;2,54%;21;0.0445
Municipals;2023;5;11;0827905011;1395;728;;;719;52,19%;138;19,19%;64;8,90%;65;9,04%;51;7,09%;43;5,98%;8;1,11%;24;3,34%;;;;;;;251;34,91%;55;7,65%;;;7;0,97%;13;0.0181
Municipals;2023;5;12;0827905012;590;285;;;281;48,31%;60;21,35%;16;5,69%;36;12,81%;14;4,98%;13;4,63%;2;0,71%;10;3,56%;;;;;;;96;34,16%;27;9,61%;;;3;1,07%;4;0.0142
Municipals;2023;5;13;0827905013;1318;608;;;603;46,13%;150;24,88%;15;2,49%;29;4,81%;39;6,47%;21;3,48%;15;2,49%;13;2,16%;;;;;;;187;31,01%;102;16,92%;;;14;2,32%;18;0.0299
Municipals;2023;5;14;0827905014;1418;771;;;767;54,37%;237;30,90%;27;3,52%;52;6,78%;53;6,91%;52;6,78%;6;0,78%;18;2,35%;;;;;;;215;28,03%;76;9,91%;;;10;1,30%;21;0.0274
Municipals;2023;5;15;0827905015;708;312;;;309;44,07%;57;18,45%;4;1,29%;26;8,41%;15;4,85%;14;4,53%;5;1,62%;5;1,62%;;;;;;;129;41,75%;41;13,27%;;;8;2,59%;5;0.0162
Municipals;2023;5;16;0827905016;1969;913;;;905;46,37%;215;23,76%;30;3,31%;51;5,64%;64;7,07%;41;4,53%;20;2,21%;22;2,43%;;;;;;;307;33,92%;106;11,71%;;;13;1,44%;36;0.0398
Municipals;2023;5;17;0827905017;1481;766;;;766;51,72%;144;18,80%;32;4,18%;56;7,31%;48;6,27%;54;7,05%;18;2,35%;20;2,61%;;;;;;;291;37,99%;70;9,14%;;;8;1,04%;25;0.0326
Municipals;2023;5;18;0827905018;975;538;;;537;55,18%;147;27,37%;6;1,12%;14;2,61%;55;10,24%;17;3,17%;7;1,30%;10;1,86%;;;;;;;221;41,15%;38;7,08%;;;9;1,68%;13;0.0242
Municipals;2023;5;19;0827905019;1000;507;;;505;50,70%;92;18,22%;29;5,74%;43;8,51%;34;6,73%;22;4,36%;5;0,99%;27;5,35%;;;;;;;198;39,21%;38;7,52%;;;7;1,39%;10;0.0198
Municipals;2023;5;20;0827905020;967;500;;;492;51,71%;95;19,31%;37;7,52%;48;9,76%;35;7,11%;32;6,50%;7;1,42%;10;2,03%;;;;;;;177;35,98%;29;5,89%;;;5;1,02%;17;0.0346
Municipals;2023;5;21;0827905021;606;344;;;342;56,77%;79;23,10%;29;8,48%;28;8,19%;26;7,60%;12;3,51%;10;2,92%;10;2,92%;;;;;;;110;32,16%;19;5,56%;;;11;3,22%;8;0.0234
Municipals;2023;5;22;0827905022;584;251;;;251;42,98%;44;17,53%;13;5,18%;17;6,77%;27;10,76%;15;5,98%;6;2,39%;7;2,79%;;;;;;;80;31,87%;28;11,16%;;;5;1,99%;9;0.0359
Municipals;2023;5;23;0827905023;1475;804;;;793;54,51%;119;15,01%;80;10,09%;86;10,84%;40;5,04%;37;4,67%;14;1,77%;43;5,42%;;;;;;;293;36,95%;51;6,43%;;;5;0,63%;25;0.0315
Municipals;2023;5;24;0827905024;1196;653;;;653;54,60%;135;20,67%;36;5,51%;49;7,50%;36;5,51%;32;4,90%;26;3,98%;13;1,99%;;;;;;;224;34,30%;69;10,57%;;;9;1,38%;24;0.0368
Municipals;2023;5;25;0827905025;975;493;;;489;50,56%;111;22,70%;14;2,86%;40;8,18%;22;4,50%;15;3,07%;11;2,25%;12;2,45%;;;;;;;206;42,13%;47;9,61%;;;4;0,82%;7;0.0143
Municipals;2023;5;26;0827905026;971;565;;;554;58,19%;105;18,95%;66;11,91%;43;7,76%;32;5,78%;24;4,33%;12;2,17%;23;4,15%;;;;;;;194;35,02%;27;4,87%;;;7;1,26%;21;0.0379
Municipals;2023;5;27;0827905027;960;545;;;534;56,77%;89;16,67%;50;9,36%;52;9,74%;38;7,12%;21;3,93%;8;1,50%;29;5,43%;;;;;;;194;36,33%;34;6,37%;;;6;1,12%;13;0.0243
Municipals;2023;5;28;0827905028;948;574;;;571;60,55%;125;21,89%;17;2,98%;32;5,60%;39;6,83%;25;4,38%;21;3,68%;10;1,75%;;;;;;;214;37,48%;65;11,38%;;;11;1,93%;12;0.0210
Municipals;2023;5;29;0827905029;974;531;;;527;54,52%;107;20,30%;18;3,42%;40;7,59%;21;3,98%;20;3,80%;8;1,52%;17;3,23%;;;;;;;229;43,45%;48;9,11%;;;7;1,33%;12;0.0228
Municipals;2023;5;30;0827905030;824;389;;;389;47,21%;130;33,42%;8;2,06%;11;2,83%;26;6,68%;13;3,34%;9;2,31%;7;1,80%;;;;;;;115;29,56%;55;14,14%;;;11;2,83%;4;0.0103
Municipals;2023;5;31;0827905031;585;299;;;297;51,11%;85;28,62%;4;1,35%;5;1,68%;26;8,75%;27;9,09%;11;3,70%;16;5,39%;;;;;;;74;24,92%;39;13,13%;;;2;0,67%;8;0.0269
Municipals;2023;5;32;0827905032;948;533;;;527;56,22%;125;23,72%;19;3,61%;34;6,45%;52;9,87%;30;5,69%;10;1,90%;15;2,85%;;;;;;;170;32,26%;43;8,16%;;;8;1,52%;21;0.0398
Municipals;2023;6;1;0827906001;886;463;;;462;52,26%;163;35,28%;14;3,03%;19;4,11%;30;6,49%;14;3,03%;10;2,16%;10;2,16%;;;;;;;132;28,57%;56;12,12%;;;4;0,87%;10;0.0216
Municipals;2023;6;2;0827906002;1219;580;;;576;47,58%;147;25,52%;17;2,95%;29;5,03%;36;6,25%;33;5,73%;8;1,39%;14;2,43%;;;;;;;174;30,21%;90;15,63%;;;18;3,13%;10;0.0174
Municipals;2023;6;3;0827906003;1483;731;;;722;49,29%;192;26,59%;17;2,35%;34;4,71%;73;10,11%;42;5,82%;12;1,66%;11;1,52%;;;;;;;220;30,47%;101;13,99%;;;9;1,25%;11;0.0152
Municipals;2023;6;4;0827906004;885;374;;;370;42,26%;108;29,19%;8;2,16%;15;4,05%;31;8,38%;16;4,32%;9;2,43%;15;4,05%;;;;;;;94;25,41%;58;15,68%;;;5;1,35%;11;0.0297
Municipals;2023;6;5;0827906005;1131;531;;;526;46,95%;123;23,38%;13;2,47%;26;4,94%;38;7,22%;23;4,37%;12;2,28%;23;4,37%;;;;;;;177;33,65%;71;13,50%;;;11;2,09%;9;0.0171
Municipals;2023;6;6;0827906006;1202;556;;;551;46,26%;123;22,32%;5;0,91%;31;5,63%;41;7,44%;17;3,09%;12;2,18%;10;1,81%;;;;;;;180;32,67%;114;20,69%;;;11;2,00%;7;0.0127
Municipals;2023;6;8;0827906008;1697;826;;;814;48,67%;168;20,64%;62;7,62%;81;9,95%;38;4,67%;37;4,55%;18;2,21%;34;4,18%;;;;;;;255;31,33%;88;10,81%;;;19;2,33%;14;0.0172
Municipals;2023;6;9;0827906009;905;445;;;442;49,17%;100;22,62%;18;4,07%;34;7,69%;29;6,56%;26;5,88%;14;3,17%;6;1,36%;;;;;;;142;32,13%;57;12,90%;;;8;1,81%;8;0.0181
Municipals;2023;6;10;0827906010;1606;797;;;787;49,63%;237;30,11%;14;1,78%;55;6,99%;68;8,64%;47;5,97%;19;2,41%;12;1,52%;;;;;;;241;30,62%;78;9,91%;;;7;0,89%;9;0.0114
Municipals;2023;6;11;0827906011;1191;520;;;519;43,66%;124;23,89%;4;0,77%;23;4,43%;36;6,94%;24;4,62%;19;3,66%;4;0,77%;;;;;;;200;38,54%;69;13,29%;;;9;1,73%;7;0.0135
Municipals;2023;6;12;0827906012;924;423;;;418;45,78%;121;28,95%;8;1,91%;40;9,57%;35;8,37%;15;3,59%;3;0,72%;7;1,67%;;;;;;;123;29,43%;47;11,24%;;;8;1,91%;11;0.0263
Municipals;2023;6;13;0827906013;682;352;;;350;51,61%;119;34,00%;3;0,86%;12;3,43%;33;9,43%;22;6,29%;2;0,57%;3;0,86%;;;;;;;105;30,00%;45;12,86%;;;3;0,86%;3;0.0086
Municipals;2023;6;14;0827906014;720;277;;;275;38,47%;63;22,91%;8;2,91%;11;4,00%;27;9,82%;13;4,73%;2;0,73%;12;4,36%;;;;;;;82;29,82%;47;17,09%;;;7;2,55%;3;0.0109
Municipals;2023;6;16;0827906016;1133;487;;;482;42,98%;122;25,31%;26;5,39%;23;4,77%;37;7,68%;23;4,77%;5;1,04%;21;4,36%;;;;;;;153;31,74%;51;10,58%;;;11;2,28%;10;0.0207
Municipals;2023;6;18;0827906018;882;404;;;403;45,80%;141;34,99%;4;0,99%;11;2,73%;23;5,71%;16;3,97%;4;0,99%;3;0,74%;;;;;;;104;25,81%;78;19,35%;;;8;1,99%;11;0.0273
Municipals;2023;6;20;0827906020;1070;437;;;436;40,84%;135;30,96%;6;1,38%;10;2,29%;40;9,17%;17;3,90%;2;0,46%;4;0,92%;;;;;;;109;25,00%;93;21,33%;;;7;1,61%;13;0.0298
Municipals;2023;6;23;0827906023;1028;460;;;454;44,75%;122;26,87%;5;1,10%;24;5,29%;40;8,81%;9;1,98%;4;0,88%;3;0,66%;;;;;;;158;34,80%;71;15,64%;;;9;1,98%;9;0.0198
Municipals;2023;6;24;0827906024;1786;917;;;915;51,34%;224;24,48%;9;0,98%;44;4,81%;67;7,32%;57;6,23%;14;1,53%;13;1,42%;;;;;;;295;32,24%;143;15,63%;;;23;2,51%;26;0.0284
Municipals;2023;6;25;0827906025;1441;700;;;692;48,58%;161;23,27%;13;1,88%;49;7,08%;43;6,21%;50;7,23%;14;2,02%;10;1,45%;;;;;;;202;29,19%;123;17,77%;;;15;2,17%;12;0.0173
Municipals;2023;6;26;0827906026;1221;588;;;586;48,16%;128;21,84%;6;1,02%;34;5,80%;36;6,14%;33;5,63%;11;1,88%;15;2,56%;;;;;;;187;31,91%;109;18,60%;;;13;2,22%;14;0.0239
Municipals;2023;6;27;0827906027;939;392;;;391;41,75%;111;28,39%;2;0,51%;10;2,56%;26;6,65%;15;3,84%;7;1,79%;1;0,26%;;;;;;;145;37,08%;63;16,11%;;;3;0,77%;8;0.0205
Municipals;2023;6;28;0827906028;1195;642;;;636;53,72%;170;26,73%;4;0,63%;51;8,02%;57;8,96%;44;6,92%;8;1,26%;3;0,47%;;;;;;;188;29,56%;95;14,94%;;;10;1,57%;6;0.0094
Municipals;2023;6;29;0827906029;835;403;;;400;48,26%;100;25,00%;2;0,50%;13;3,25%;35;8,75%;11;2,75%;9;2,25%;4;1,00%;;;;;;;103;25,75%;106;26,50%;;;9;2,25%;8;0.0200
Municipals;2023;6;30;0827906030;588;281;;;279;47,79%;55;19,71%;3;1,08%;26;9,32%;23;8,24%;10;3,58%;4;1,43%;4;1,43%;;;;;;;98;35,13%;44;15,77%;;;4;1,43%;8;0.0287
Municipals;2023;6;31;0827906031;727;318;;;314;43,74%;72;22,93%;3;0,96%;11;3,50%;22;7,01%;15;4,78%;2;0,64%;8;2,55%;;;;;;;115;36,62%;51;16,24%;;;7;2,23%;8;0.0255
Municipals;2023;6;32;0827906032;785;381;;;379;48,54%;99;26,12%;5;1,32%;14;3,69%;34;8,97%;14;3,69%;6;1,58%;2;0,53%;;;;;;;99;26,12%;91;24,01%;;;6;1,58%;9;0.0237
Municipals;2023;6;33;0827906033;1070;555;;;550;51,87%;109;19,82%;20;3,64%;30;5,45%;32;5,82%;29;5,27%;15;2,73%;9;1,64%;;;;;;;201;36,55%;85;15,45%;;;6;1,09%;14;0.0255
Municipals;2023;7;1;0827907001;1025;470;;;464;45,85%;91;19,61%;27;5,82%;34;7,33%;35;7,54%;29;6,25%;7;1,51%;13;2,80%;;;;;;;143;30,82%;66;14,22%;;;8;1,72%;11;0.0237
Municipals;2023;7;2;0827907002;1540;674;;;672;43,77%;264;39,29%;5;0,74%;24;3,57%;28;4,17%;29;4,32%;13;1,93%;5;0,74%;;;;;;;183;27,23%;101;15,03%;;;8;1,19%;12;0.0179
Municipals;2023;7;3;0827907003;1132;400;;;399;35,34%;138;34,59%;5;1,25%;17;4,26%;35;8,77%;10;2,51%;1;0,25%;0;0,00%;;;;;;;105;26,32%;70;17,54%;;;4;1,00%;14;0.0351
Municipals;2023;7;4;0827907004;1869;894;;;890;47,83%;213;23,93%;21;2,36%;59;6,63%;101;11,35%;28;3,15%;21;2,36%;13;1,46%;;;;;;;224;25,17%;167;18,76%;;;20;2,25%;23;0.0258
Municipals;2023;7;5;0827907005;1110;567;;;557;51,08%;128;22,98%;30;5,39%;50;8,98%;32;5,75%;35;6,28%;5;0,90%;17;3,05%;;;;;;;160;28,73%;63;11,31%;;;15;2,69%;22;0.0395
